Happy_comment_word,%good_word,Sad_comment_word,%bad_word,All_number_use_for_word
کیسه,0.3333333333333333,کیسه,0.6666666666666666,390.0
برسه,0.35384615384615387,برسه,0.6461538461538462,390.0
بدستم,0.6413612565445026,بدستم,0.3586387434554974,382.0
اوردن,0.3507853403141361,اوردن,0.6492146596858639,382.0
نزدیک,0.35340314136125656,نزدیک,0.6465968586387435,382.0
بیشتری,0.5,بیشتری,0.5,382.0
دورچین,0.6105263157894737,دورچین,0.3894736842105263,380.0
ترش,0.3631578947368421,ترش,0.6368421052631579,380.0
صورت,0.4368421052631579,صورت,0.5631578947368421,380.0
اینبار,0.32189973614775724,اینبار,0.6781002638522428,379.0
رسیدن,0.6472148541114059,رسیدن,0.35278514588859416,377.0
سلام.,0.5159574468085106,سلام.,0.48404255319148937,376.0
نرم,0.5345744680851063,نرم,0.4654255319148936,376.0
خورشت,0.32707774798927614,خورشت,0.6729222520107239,373.0
دقیقا,0.47043010752688175,دقیقا,0.5295698924731183,372.0
باشید,0.7594594594594595,باشید,0.24054054054054055,370.0
اونم,0.3089430894308943,اونم,0.6910569105691057,369.0
همچنین,0.38315217391304346,همچنین,0.6168478260869565,368.0
خدا,0.7021857923497268,خدا,0.2978142076502732,366.0
امتحان,0.7472527472527473,امتحان,0.25274725274725274,364.0
ناراضی,0.11538461538461539,ناراضی,0.8846153846153846,364.0
مصرف,0.3756906077348066,مصرف,0.6243093922651933,362.0
خاطر,0.4558011049723757,خاطر,0.5441988950276243,362.0
درخواست,0.425414364640884,درخواست,0.574585635359116,362.0
بدمزه,0.08033240997229917,بدمزه,0.9196675900277008,361.0
پپرونی,0.47368421052631576,پپرونی,0.5263157894736842,361.0
دلیل,0.24166666666666667,دلیل,0.7583333333333333,360.0
کننده,0.4245810055865922,کننده,0.5754189944134078,358.0
خالی,0.21008403361344538,خالی,0.7899159663865546,357.0
قیمه,0.28651685393258425,قیمه,0.7134831460674157,356.0
داد,0.43380281690140843,داد,0.5661971830985916,355.0
چیپس,0.30140845070422534,چیپس,0.6985915492957746,355.0
بودیم,0.4309859154929577,بودیم,0.5690140845070423,355.0
عنوان,0.2796610169491525,عنوان,0.7203389830508474,354.0
زرشک,0.37677053824362605,زرشک,0.623229461756374,353.0
پرداخت,0.3031161473087819,پرداخت,0.6968838526912181,353.0
بازم,0.6628895184135978,بازم,0.3371104815864023,353.0
پس,0.20454545454545456,پس,0.7954545454545454,352.0
نونش,0.4472934472934473,نونش,0.5527065527065527,351.0
متوسط,0.45714285714285713,متوسط,0.5428571428571428,350.0
سبزیجات,0.48563218390804597,سبزیجات,0.514367816091954,348.0
سوسیس,0.25360230547550433,سوسیس,0.7463976945244957,347.0
دادیم,0.21902017291066284,دادیم,0.7809798270893372,347.0
خیلى,0.4913294797687861,خیلى,0.5086705202312138,346.0
زمینی‌ها,0.3101449275362319,زمینی‌ها,0.6898550724637681,345.0
بیرون,0.33819241982507287,بیرون,0.6618075801749271,343.0
ماهی,0.39473684210526316,ماهی,0.6052631578947368,342.0
باشه.,0.5190615835777126,باشه.,0.4809384164222874,341.0
محترم,0.7683284457478006,محترم,0.2316715542521994,341.0
نشد,0.25219941348973607,نشد,0.7478005865102639,341.0
اجناس,0.5529411764705883,اجناس,0.4470588235294118,340.0
کلم,0.39705882352941174,کلم,0.6029411764705882,340.0
فرق,0.25588235294117645,فرق,0.7441176470588236,340.0
حساب,0.3303834808259587,حساب,0.6696165191740413,339.0
پیدا,0.3768545994065282,پیدا,0.6231454005934718,337.0
زیر,0.34421364985163205,زیر,0.655786350148368,337.0
عوض,0.3115727002967359,عوض,0.6884272997032641,337.0
تغییر,0.34421364985163205,تغییر,0.655786350148368,337.0
همش,0.18154761904761904,همش,0.8184523809523809,336.0
بده,0.4597014925373134,بده,0.5402985074626866,335.0
دوم,0.2835820895522388,دوم,0.7164179104477612,335.0
قبلی,0.3303303303303303,قبلی,0.6696696696696697,333.0
دریافت,0.3313253012048193,دریافت,0.6686746987951807,332.0
شکلات,0.3313253012048193,شکلات,0.6686746987951807,332.0
مارکت,0.5180722891566265,مارکت,0.4819277108433735,332.0
نمیشد,0.2188449848024316,نمیشد,0.7811550151975684,329.0
لذیذ,0.9603658536585366,لذیذ,0.039634146341463415,328.0
متفاوت,0.3445121951219512,متفاوت,0.6554878048780488,328.0
نفر,0.5648148148148148,نفر,0.4351851851851852,324.0
خاصی,0.35802469135802467,خاصی,0.6419753086419753,324.0
۱۰,0.33126934984520123,۱۰,0.6687306501547987,323.0
بخاطر,0.47368421052631576,بخاطر,0.5263157894736842,323.0
نکنه,0.8785046728971962,نکنه,0.12149532710280374,321.0
محصولات,0.646875,محصولات,0.353125,320.0
تعداد,0.44200626959247646,تعداد,0.5579937304075235,319.0
نمیکنم,0.10344827586206896,نمیکنم,0.896551724137931,319.0
خوراک,0.444794952681388,خوراک,0.555205047318612,317.0
هاش,0.49050632911392406,هاش,0.509493670886076,316.0
ویژه,0.5348101265822784,ویژه,0.4651898734177215,316.0
شیلا,0.5396825396825397,شیلا,0.4603174603174603,315.0
برشته,0.5636942675159236,برشته,0.43630573248407645,314.0
ممنون.,0.9171974522292994,ممنون.,0.08280254777070063,314.0
ران,0.28753993610223644,ران,0.7124600638977636,313.0
رنگ,0.2508038585209003,رنگ,0.7491961414790996,311.0
گفت,0.3258064516129032,گفت,0.6741935483870968,310.0
ی,0.45806451612903226,ی,0.5419354838709678,310.0
انجام,0.4064516129032258,انجام,0.5935483870967742,310.0
موفق,0.8705501618122977,موفق,0.12944983818770225,309.0
مدل,0.41233766233766234,مدل,0.5876623376623377,308.0
گرفتن,0.3474025974025974,گرفتن,0.6525974025974026,308.0
-,0.4477124183006536,-,0.5522875816993464,306.0
لذت,0.8754098360655738,لذت,0.12459016393442623,305.0
گذشته,0.24262295081967214,گذشته,0.7573770491803279,305.0
نسبتا,0.6118421052631579,نسبتا,0.3881578947368421,304.0
سینه,0.24013157894736842,سینه,0.7598684210526315,304.0
دیگر,0.2739273927392739,دیگر,0.7260726072607261,303.0
کنید.,0.570957095709571,کنید.,0.429042904290429,303.0
خامه‌ای,0.33554817275747506,خامه‌ای,0.6644518272425249,301.0
ترد,0.7009966777408638,ترد,0.29900332225913623,301.0
شده.,0.32558139534883723,شده.,0.6744186046511628,301.0
محصول,0.2956810631229236,محصول,0.7043189368770764,301.0
حس,0.45,حس,0.55,300.0
ازتون,0.6866666666666666,ازتون,0.31333333333333335,300.0
متشکرم,0.9166666666666666,متشکرم,0.08333333333333333,300.0
باشد,0.4429530201342282,باشد,0.5570469798657718,298.0
دفعات,0.3422818791946309,دفعات,0.6577181208053692,298.0
جز,0.41216216216216217,جز,0.5878378378378378,296.0
دستتون,0.8986486486486487,دستتون,0.10135135135135136,296.0
مبلغ,0.3108108108108108,مبلغ,0.6891891891891891,296.0
۲۰,0.423728813559322,۲۰,0.576271186440678,295.0
طبق,0.6416382252559727,طبق,0.3583617747440273,293.0
سیاه,0.2354948805460751,سیاه,0.764505119453925,293.0
نازک,0.2979452054794521,نازک,0.702054794520548,292.0
کسی,0.2602739726027397,کسی,0.7397260273972602,292.0
تاکید,0.20618556701030927,تاکید,0.7938144329896907,291.0
گفتم,0.3482758620689655,گفتم,0.6517241379310345,290.0
شکل,0.2881944444444444,شکل,0.7118055555555556,288.0
سایز,0.40069686411149824,سایز,0.5993031358885017,287.0
خودم,0.3902439024390244,خودم,0.6097560975609756,287.0
پیتزاش,0.4250871080139373,پیتزاش,0.5749128919860628,287.0
تلخ,0.2202797202797203,تلخ,0.7797202797202797,286.0
همچین,0.21328671328671328,همچین,0.7867132867132867,286.0
بود..,0.4755244755244755,بود..,0.5244755244755245,286.0
شکسته,0.23076923076923078,شکسته,0.7692307692307693,286.0
ای,0.6456140350877193,ای,0.3543859649122807,285.0
ادویه,0.41901408450704225,ادویه,0.5809859154929577,284.0
ش,0.44366197183098594,ش,0.5563380281690141,284.0
جنس,0.2992957746478873,جنس,0.7007042253521126,284.0
گفتن,0.2746478873239437,گفتن,0.7253521126760564,284.0
قسمت,0.4275618374558304,قسمت,0.5724381625441696,283.0
حرف,0.8621908127208481,حرف,0.13780918727915195,283.0
نمیدم,0.05673758865248227,نمیدم,0.9432624113475178,282.0
صورتی,0.21631205673758866,صورتی,0.7836879432624113,282.0
ضعیف,0.20921985815602837,ضعیف,0.7907801418439716,282.0
موارد,0.5302491103202847,موارد,0.4697508896797153,281.0
پک,0.4265232974910394,پک,0.5734767025089605,279.0
تجربه,0.4659498207885305,تجربه,0.5340501792114696,279.0
پلاستیک,0.33691756272401435,پلاستیک,0.6630824372759857,279.0
بودم،,0.43010752688172044,بودم،,0.5698924731182796,279.0
آخرین,0.03237410071942446,آخرین,0.9676258992805755,278.0
چسبیده,0.2815884476534296,چسبیده,0.7184115523465704,277.0
گوشتش,0.3574007220216607,گوشتش,0.6425992779783394,277.0
خواسته,0.45126353790613716,خواسته,0.5487364620938628,277.0
پیتزاها,0.4601449275362319,پیتزاها,0.5398550724637681,276.0
نداشت،,0.20652173913043478,نداشت،,0.7934782608695652,276.0
لحاظ,0.6159420289855072,لحاظ,0.38405797101449274,276.0
مغایرت,0.1,مغایرت,0.9,270.0
کافی,0.6185185185185185,کافی,0.3814814814814815,270.0
مزه‌ی,0.3074074074074074,مزه‌ی,0.6925925925925925,270.0
هایی,0.4646840148698885,هایی,0.5353159851301115,269.0
بدم,0.35074626865671643,بدم,0.6492537313432836,268.0
پنیرش,0.5447761194029851,پنیرش,0.4552238805970149,268.0
تست,0.5056179775280899,تست,0.4943820224719101,267.0
طوری,0.23684210526315788,طوری,0.7631578947368421,266.0
مالیات,0.48120300751879697,مالیات,0.518796992481203,266.0
همینطور,0.6052631578947368,همینطور,0.39473684210526316,266.0
همیشگی,0.4015151515151515,همیشگی,0.5984848484848485,264.0
تهیه,0.3650190114068441,تهیه,0.6349809885931559,263.0
گفته,0.34220532319391633,گفته,0.6577946768060836,263.0
نهایت,0.3320610687022901,نهایت,0.6679389312977099,262.0
پای,0.45038167938931295,پای,0.549618320610687,262.0
دم,0.4329501915708812,دم,0.5670498084291188,261.0
سفید,0.3524904214559387,سفید,0.6475095785440613,261.0
اکسپرس,0.65,اکسپرس,0.35,260.0
قرمز,0.35135135135135137,قرمز,0.6486486486486487,259.0
داشت،,0.36293436293436293,داشت،,0.637065637065637,259.0
برند,0.27413127413127414,برند,0.7258687258687259,259.0
مودب,0.9341085271317829,مودب,0.06589147286821706,258.0
بین,0.3682170542635659,بین,0.6317829457364341,258.0
هنوز,0.37890625,هنوز,0.62109375,256.0
میداد.,0.1953125,میداد.,0.8046875,256.0
اولیه,0.42745098039215684,اولیه,0.5725490196078431,255.0
توصیه,0.3346456692913386,توصیه,0.6653543307086615,254.0
کنه,0.4015748031496063,کنه,0.5984251968503937,254.0
رفت,0.16205533596837945,رفت,0.8379446640316206,253.0
شعبه,0.37549407114624506,شعبه,0.6245059288537549,253.0
سنگک,0.4426877470355731,سنگک,0.5573122529644269,253.0
میکنه,0.5277777777777778,میکنه,0.4722222222222222,252.0
اطلاع,0.32936507936507936,اطلاع,0.6706349206349206,252.0
غذاش,0.503968253968254,غذاش,0.49603174603174605,252.0
رسیدگی,0.26587301587301587,رسیدگی,0.7341269841269841,252.0
سلام،,0.4701195219123506,سلام،,0.5298804780876494,251.0
ازش,0.408,ازش,0.592,250.0
فراموش,0.52,فراموش,0.48,250.0
حفظ,0.7630522088353414,حفظ,0.23694779116465864,249.0
کنن,0.4939759036144578,کنن,0.5060240963855421,249.0
خب,0.42276422764227645,خب,0.5772357723577236,246.0
مجموع,0.6626016260162602,مجموع,0.33739837398373984,246.0
لیمو,0.43902439024390244,لیمو,0.5609756097560976,246.0
افتاده,0.27346938775510204,افتاده,0.726530612244898,245.0
درب,0.3975409836065574,درب,0.6024590163934426,244.0
استریپس,0.4773662551440329,استریپس,0.522633744855967,243.0
پودر,0.2768595041322314,پودر,0.7231404958677686,242.0
آورده,0.32231404958677684,آورده,0.6776859504132231,242.0
میده,0.34439834024896265,میده,0.6556016597510373,241.0
بال,0.43568464730290457,بال,0.5643153526970954,241.0
آدم,0.4149377593360996,آدم,0.5850622406639004,241.0
معلوم,0.15833333333333333,معلوم,0.8416666666666667,240.0
چربی,0.26666666666666666,چربی,0.7333333333333333,240.0
هست.,0.6125,هست.,0.3875,240.0
سفارشات,0.48535564853556484,سفارشات,0.5146443514644351,239.0
آش,0.3723849372384937,آش,0.6276150627615062,239.0
برخلاف,0.27615062761506276,برخلاف,0.7238493723849372,239.0
توقع,0.25210084033613445,توقع,0.7478991596638656,238.0
فروشی,0.33613445378151263,فروشی,0.6638655462184874,238.0
میوه,0.4831932773109244,میوه,0.5168067226890757,238.0
ذکر,0.37815126050420167,ذکر,0.6218487394957983,238.0
محتویات,0.2773109243697479,محتویات,0.7226890756302521,238.0
حدی,0.18487394957983194,حدی,0.8151260504201681,238.0
حالت,0.3206751054852321,حالت,0.679324894514768,237.0
دمتون,0.9831223628691983,دمتون,0.016877637130801686,237.0
رولت,0.4085106382978723,رولت,0.5914893617021276,235.0
کنجد,0.34893617021276596,کنجد,0.6510638297872341,235.0
برنجش,0.4,برنجش,0.6,235.0
مخلوط,0.3148936170212766,مخلوط,0.6851063829787234,235.0
غذاهای,0.5683760683760684,غذاهای,0.43162393162393164,234.0
طولانی,0.5641025641025641,طولانی,0.4358974358974359,234.0
اسم,0.18803418803418803,اسم,0.811965811965812,234.0
گذاشتن,0.3090128755364807,گذاشتن,0.6909871244635193,233.0
تنوع,0.7575757575757576,تنوع,0.24242424242424243,231.0
برش,0.5478260869565217,برش,0.45217391304347826,230.0
زیاده,0.6695652173913044,زیاده,0.33043478260869563,230.0
دادم.,0.3173913043478261,دادم.,0.6826086956521739,230.0
نا,0.1572052401746725,نا,0.8427947598253275,229.0
سوپرمارکت,0.5676855895196506,سوپرمارکت,0.43231441048034935,229.0
مناسبی,0.4148471615720524,مناسبی,0.5851528384279476,229.0
پیتزایی,0.2096069868995633,پیتزایی,0.7903930131004366,229.0
دستمال,0.4148471615720524,دستمال,0.5851528384279476,229.0
دقیق,0.8289473684210527,دقیق,0.17105263157894737,228.0
نکته,0.6828193832599119,نکته,0.31718061674008813,227.0
نباید,0.3039647577092511,نباید,0.6960352422907489,227.0
بعید,0.1145374449339207,بعید,0.8854625550660793,227.0
دیدم,0.33185840707964603,دیدم,0.668141592920354,226.0
دادم،,0.3053097345132743,دادم،,0.6946902654867256,226.0
طرف,0.33482142857142855,طرف,0.6651785714285714,224.0
رضایت,0.5515695067264574,رضایت,0.4484304932735426,223.0
بهش,0.3452914798206278,بهش,0.6547085201793722,223.0
میزان,0.5045045045045045,میزان,0.4954954954954955,222.0
میخواستم,0.4144144144144144,میخواستم,0.5855855855855856,222.0
کردند,0.36036036036036034,کردند,0.6396396396396397,222.0
ایرانی,0.4099099099099099,ایرانی,0.5900900900900901,222.0
خلاف,0.24434389140271492,خلاف,0.755656108597285,221.0
بودن،,0.42081447963800905,بودن،,0.579185520361991,221.0
کنین,0.4660633484162896,کنین,0.5339366515837104,221.0
بعضی,0.5610859728506787,بعضی,0.43891402714932126,221.0
خیس,0.26244343891402716,خیس,0.7375565610859729,221.0
غذارو,0.35909090909090907,غذارو,0.6409090909090909,220.0
هویج,0.42727272727272725,هویج,0.5727272727272728,220.0
خودش,0.4090909090909091,خودش,0.5909090909090909,220.0
رب,0.2590909090909091,رب,0.740909090909091,220.0
ام,0.55,ام,0.45,220.0
نان‌ها,0.4590909090909091,نان‌ها,0.5409090909090909,220.0
تمیز,0.8812785388127854,تمیز,0.1187214611872146,219.0
قطعا,0.3669724770642202,قطعا,0.6330275229357798,218.0
درجه,0.6100917431192661,درجه,0.38990825688073394,218.0
مدت,0.5207373271889401,مدت,0.4792626728110599,217.0
مرغ‌ها,0.31797235023041476,مرغ‌ها,0.6820276497695853,217.0
میدادم,0.3824884792626728,میدادم,0.6175115207373272,217.0
جایگزین,0.3548387096774194,جایگزین,0.6451612903225806,217.0
نخورده,0.3456221198156682,نخورده,0.6543778801843319,217.0
حضوری,0.37962962962962965,حضوری,0.6203703703703703,216.0
مثلا,0.42592592592592593,مثلا,0.5740740740740741,216.0
جاش,0.2638888888888889,جاش,0.7361111111111112,216.0
امتیاز,0.3674418604651163,امتیاز,0.6325581395348837,215.0
۳۰,0.3317757009345794,۳۰,0.6682242990654206,214.0
ظاهر,0.32242990654205606,ظاهر,0.677570093457944,214.0
