word,label
نزدیکی,29
هزینه‌ای,29
بعدم,29
عالمه,29
انتخابی,29
ضخم,29
زدیم,29
bod,29
همچنان,29
دندون,29
هندوانه,29
زنده,29
چنجه,29
میخوری,29
دائمی,29
میفرستین,29
دارین,29
بنویسید,29
گونه,29
اینجور,28
انصافا,28
کنند.,28
اشتباها,28
کردن،,28
بردن,28
بخواد,28
اصلا.,28
می‌باشد,28
گلاب,28
انبه,28
کراکف,28
کوچک‌تر,28
اونجا,28
اذیت,28
کس,28
کم.,28
اعتراض,28
بجز,28
کهنگی,28
مشخصا,28
میخواد,28
نداشتند,28
فرستادند.,28
چهارتا,28
کارتن,28
خشک،,28
خیییلی,28
دلم,28
همشو,28
بزنن,28
حسابی,28
درصورتی,28
۲۴,28
چپ,28
زشته,28
خیابان,28
نگرفته,28
شامپو,28
پاسخگو,28
تصمیم,28
خوشمزه‌تر,28
فویل,28
دنبال,28
نو,28
نارگیلی,28
تهران,28
سفارش.,28
نونی,28
چانو,28
معطلی,28
برگرلند,28
نون‌ها,28
تره,28
چندم,28
تیرامیسو,28
پیام,28
تومنه,28
قطعات,28
میزارن,28
باکیفیت,27
سوخته،,27
طبیعی,27
وبی,27
کیفیتشون,27
نوشیدنی‌ها,27
کنن.,27
مواردی,27
موتوری,27
لند,27
حاوی,27
ایس,27
افتضاحی,27
قطر,27
غذاهاش,27
کتلت,27
گذاشتید,27
غذام,27
نیمرو,27
برنامه,27
وارد,27
سالادش,27
سری‌های,27
میکنین,27
پیک‌ها,27
سایزش,27
نشود,27
کمتری,27
اشکال,27
هفت,27
گاتا,27
نرسید,27
بیکیفیت,27
بزرگتر,27
نبودم،,27
دون,27
راننده,27
کاهوها,27
نکردند,27
دومه,27
کارامل,27
تناسبی,27
عاشق,27
نسکافه,27
نگاه,27
برایم,27
اونو,27
گذشت,27
ضخامت,27
رستوران،,27
ابدا,27
پنه,27
وقتى,27
بطور,27
مرتب,27
دنبه,27
بودنش,26
مرغشم,26
خدایی,26
سفارشمون,26
پفک,26
سوخاری‌ها,26
تحت,26
مقصد,26
نشان,26
بازی,26
ریحون,26
حرفه‌ای,26
قیافه,26
حرارت,26
مبلغش,26
ریحان,26
فاصله‌ی,26
نذاشتن,26
هیچگونه,26
لیوانی,26
بعدشم,26
تمیز,26
موند,26
دور،,26
گرد,26
تن,26
هدر,26
کاراملی,26
استاندارد,26
افزوده,26
آبپز,26
ممنون.,26
برسد,26
برسه،,26
برگرش,26
ظروف,26
هستم،,26
اوردن.,26
آخری,26
١٠,26
مهمونام,26
نیومده,26
نارگیل,26
داشتم،,26
واسم,26
قبلش,26
جذب,26
چوب,26
فوقالعاده,26
استوایی,26
دستشون,26
میلی,26
هوا,26
ترکیده,26
نظارت,26
میخوره,26
تکون,25
پایینتر,25
نصفشو,25
باشند,25
اقا,25
کسر,25
متشکرم,25
پاشیده,25
سبک,25
پرتغال,25
تندی,25
باهم,25
ببرید,25
نامی,25
میاره,25
کلوچه,25
بالاتری,25
صحبت,25
عطر,25
چلوکباب,25
بهبود,25
مایه,25
چهارم,25
خام،,25
طرفی,25
بذارن,25
دلشون,25
سیبزمینی,25
میکنه.,25
انصاف,25
ابتدا,25
نزده,25
میدی,25
…واقعا,25
مابقی,25
کوچولو,25
بزنه,25
مدتی,25
کارتون,25
بزارین,25
شعب,25
دیش,25
هزینه‌ی,25
روزه,25
۴تا,25
دارم.,25
شود،,25
شک,25
کیک‌های,25
نگیرید,25
بودم!,25
رویال,25
روغنش,25
بالاخره,25
بدبو,25
ایستک,24
راحتی,24
باقلوای,24
دادیم،,24
غذاى,24
خدمت,24
عجیبه,24
محترمانه,24
هزارتومان,24
میداد!,24
خبر,24
ندین,24
اوایل,24
گوش,24
فرصت,24
مدیر,24
دومی,24
عدس,24
۸۰,24
جاها,24
رفع,24
سالادی,24
اینم,24
خییییلی,24
ناچیز,24
جدی,24
نداشتم،,24
همشون,24
نیستن,24
نوستالژی,24
جرات,24
ضعف,24
درحالی,24
مچاله,24
غرق,24
۱۸,24
پنجاه,24
اصولا,24
بدید.,24
شو,24
شهد,24
گردید,24
آنچه,24
بحال,24
ناامید,24
نمی‌ارزید.,24
قبولی,24
آلپارو,24
میخوردی,24
سردی,24
کارم,24
کرفس,24
سود,24
اسنک,24
میهن,24
مقوا,24
نمیتونید,24
بکار,24
آبروی,24
قیمتها,24
پرسنل,24
بودیم.,24
کالاها,24
بعداز,24
میخوردم,24
قاعدتا,24
اطمینان,24
گرونتر,24
انگاری,23
پولمو,23
سفارشها,23
چندمه,23
سفارشهای,23
رسما,23
هلو,23
میدادیم,23
تاخیر،,23
۶۰,23
وافل,23
فرستاد,23
چنتا,23
نمیتونه,23
نمیخوره,23
عذا,23
می‌کنه,23
گفتیم,23
فانتا,23
تولیدش,23
بکنید,23
خوردش,23
نخور,23
بگن,23
مربا,23
خشک.,23
سلامتی,23
احترامی,23
بیا,23
گودا,23
آوردن،,23
آوردند.,23
آویشن,23
میکنم.,23
مرغ،,23
بخوریم.,23
بری,23
عذر,23
مرغوب,23
است!,23
کلن,23
کره‌ای,23
شیرینیش,23
قدر,23
واصلا,23
تشخیص,23
سبد,23
باشید.,23
ذره‌ای,23
۴۰۰۰,23
اسمشو,23
هوای,23
اساس,23
کال,23
شیره,23
مونده،,23
بعلت,23
تونستم,23
دیگش,23
بذارین,23
شربت,23
مرحله,23
حرکت,23
تبلیغ,23
جلب,23
جمله,23
آیتم,23
هاشون,23
ارایه,23
هستید,23
سومین,23
درضمن,23
شکلش,23
مافین,23
بلند,23
نفرستید,22
دفه,22
بماند,22
بشن,22
کرد،,22
اکثرا,22
نمیداد.,22
دبل,22
ور,22
کیفیت‌تر,22
سوپری,22
اینها,22
درواقع,22
انداختیم,22
مخلفاتش,22
طعم.,22
نقل,22
ینی,22
لایت,22
بقیش,22
عسل,22
بود؟,22
کدو,22
۱-,22
آبدار,22
خنده,22
نخلک,22
صحیح,22
ظرفش,22
منصفانه,22
مشتری.,22
متاسفم،,22
کردیم.,22
…اصلا,22
برگر‌ها,22
حجیم,22
فلافل,22
شیشه‌ای,22
نظم,22
گذاشتند,22
۲.,22
ارد,22
کریسپی,22
قبل،,22
نانش,22
جابجا,22
موس,22
پاستای,22
پاسخ,22
مطابقت,22
شیرمال,22
اوردند,22
مالیده,22
من.,22
۱۶,22
ادویه‌ای,22
نعنا,22
می‌دم,22
خصوصا,22
گرفت.,22
مشاهده,22
کوچکترین,22
نمیکنه,22
اولی,22
گیری,22
برخی,22
هرچیزی,22
ا,22
فرایز,22
می‌خواستم,22
خشکه,22
محسوب,22
بخوری,22
ابعاد,22
خرما,22
پی,22
اعمال,22
دندان,21
کافه,21
استخون,21
برات,21
رسانی,21
شلوغ,21
ماهشام,21
شروع,21
دنیا,21
شدم،,21
م,21
طوریکه,21
هسته,21
مسخره,21
اصرار,21
دکتر,21
همینجوری,21
هشت,21
اصلااا,21
دهان,21
ه,21
نمیومد,21
بعلاوه,21
قطعه,21
متأسفم,21
بگیر,21
بابتش,21
نمیرفت,21
بگین,21
خواهم,21
نسکافه‌ای,21
ول,21
بیخود,21
میخورد,21
پکیج,21
خانه,21
قسمت‌های,21
می‌کنید,21
آشنا,21
نشده.,21
نوشتین,21
حالمون,21
متری,21
کسب,21
ثانیا,21
کلاسیک,21
آبی,21
قارچش,21
میزارید,21
۱۵۰,21
میفرستید,21
خودشو,21
خیر,21
۳۵,21
علاقه,21
شنیده,21
چیزا,21
بفرستند,21
بفرستین,21
دسته,21
هی,21
اخرم,21
هیچکس,21
داگش,21
دانه,21
وای,21
کنیم.,21
چاکلت,21
۱:۳۰,21
رولت‌ها,21
خیلیییییی,21
لادن,21
دادند.,21
کنید!,21
برنجی,21
محض,21
روکش,20
انلاین,20
ست,20
هایپ,20
نفهمیدم,20
گل,20
میخورم,20
سیرش,20
میدادم.,20
شکایت,20
نودل,20
نشد!,20
نمیاد,20
ساندویچش,20
مرغ‌های,20
سفرش,20
هزینش,20
نمیکنید,20
زیاد،,20
نقطه,20
مسئول,20
راستش,20
پایین‌ترین,20
باریک,20
مشکلات,20
چرب،,20
بهتره.,20
ناراضیم,20
بریزید,20
ونیم,20
چیزایی,20
هیچکدام,20
نارنگی,20
هیچکدوم,20
درک,20
جوش,20
ببرم,20
ناپلونی,20
کنده,20
بزرگی,20
دلیلی,20
مهمه,20
فهمیدم,20
بشقاب,20
گیلاسی,20
آبرومون,20
بسیاااار,20
جعبه‌ی,20
بدى,20
چیدمان,20
باشیم,20
بسیااااار,20
پارتی,20
نان‌های,20
باب,20
می‌رسید,20
چرا؟,20
دلیوری,20
محتوای,20
بطوریکه,20
دیواره,20
برکت,20
آمریکایی,20
۲ساعت,20
بگیریم,20
هفته‌ای,20
حلقه,20
دی,20
همبرگرش,20
نبود!!!,20
دونفره,20
بگیرین,20
بیان,20
آلو,20
فود،,20
ادامه,20
مطمئن,20
بی‌مزه,20
۱۰۰۰,20
خامه‌ها,20
همیشه،,20
فلان,20
بخرم,20
مخلفاتی,20
نباشد,19
جویده,19
نوشتید,19
لیتر,19
٢٠,19
بفرستم,19
جوجش,19
دیگران,19
شیشه,19
اینکار,19
جاى,19
تیم,19
کردم!,19
می‌کنیم,19
بگذارید,19
بد!,19
مشت,19
کرایه,19
مسئله,19
بودید.,19
آسیب,19
ار,19
سفارس,19
تحویل،,19
نمی‌داد,19
تخفیفی,19
مقوایی,19
ترتیب,19
بدن.,19
میتونید,19
پرسی,19
باور,19
افراد,19
شیرنی,19
نامرتب,19
بالاست.,19
بالا،,19
تعطیل,19
خریدی,19
کمترین,19
عودت,19
طلب,19
گشنه,19
اکبرجوجه,19
دلیلش,19
کوبیدش,19
دستکش,19
رمضان,19
کنه،,19
کارشون,19
کاهوهای,19
طرفش,19
میذارن,19
مهمونی,19
داشتی,19
بریزن,19
عصبانی,19
ماستی,19
میکردی,19
دودی,19
اونها,19
گرونه,19
میدونستم,19
همخوانی,19
شدیم.,19
میدم،,19
دیدن,19
معروف,19
نمى,19
مسلما,19
میده.,19
کوکاکولا,19
۳۶۰,19
شوری,19
وعده,19
ضربه,19
پیک‌های,19
چیلی,19
خوب،,19
لیمویی,19
نکنین,19
فرستادید.,19
زدید,19
شخص,19
خوردم!,19
نمیده,19
خوردن.,19
۹۰۰,19
وضعشه,19
خوشمزه‌ای,19
سیستم,19
۳تا,19
نشد،,19
کاپوچینو,19
میرزا,19
خیلیی,19
کاهو‌های,19
حضور,19
خشکی,19
سینی,18
بطوری,18
نمکی,18
سوخارى,18
بزنم,18
کاشکی,18
کامنت,18
بشه،,18
گرفتید,18
کترینگ,18
شدیدی,18
بلک,18
چنگی,18
ماکارانی,18
بده،,18
کوکو,18
نفرستادید,18
پیتزاهاش,18
کیکش,18
زدین,18
میچکید,18
خورد،,18
بابا,18
وزنش,18
نیستید,18
میکرد.,18
داره!,18
نیمی,18
رو.,18
دستت,18
دلخواه,18
کوفته,18
رسوندن,18
دهید,18
دورچینی,18
اومده،,18
دونات‌ها,18
انواع,18
اومدن,18
مراتب,18
عالی،,18
اولش,18
ذغال,18
کیکها,18
مرغ.,18
کند.,18
سبزیش,18
گرسنگی,18
پیامک,18
تابحال,18
تجربه‌ی,18
نمی‌داد.,18
سزارش,18
نمی‌دم,18
مزمز,18
قالب,18
تهوع,18
مث,18
نهار,18
نکردید,18
بافت,18
فودی,18
ناچار,18
کمبود,18
ساق,18
نشده،,18
بازار,18
باریه,18
خالص,18
کم‌تر,18
ویفر,18
باشد،,18
شرکتی,18
مه,18
میبره,18
اجناسی,18
۳۳,18
۲۵۰,18
میشود.,18
مطلوبی,18
موجب,18
معمولیه,18
آسمون,18
آدمو,18
۱۵۰۰,18
اخری,18
شاتوت,17
باماهاس,17
بحث,17
مودب,17
زحم,17
تکه‌ها,17
بتونه,17
مهمانی,17
نظارتی,17
وکیفیت,17
ببینید,17
اکلر,17
ساز,17
خانم,17
پیگیر,17
بزارم,17
بگیم,17
ببخشید,17
ارزون,17
ابکی,17
طرفدار,17
سیمیت,17
بوود,17
برگری,17
اوکی,17
مقصر,17
پذیرایی,17
هردفعه,17
پیتزاهایی,17
بغل,17
پاپ,17
دیگه.,17
ماکروفر,17
پیترا,17
قیمت.,17
مساله,17
اخیرا,17
چنگالی,17
پختش,17
شیرکاکائو,17
میتونستم,17
اوردید,17
گوسفندی,17
ضعیف.,17
داد،,17
مدلی,17
سوسیس‌ها,17
اونا,17
گوشت.,17
پاکتی,17
تفاوتی,17
احتمال,17
وحشتناکی,17
۲۵۰۰,17
روبرو,17
تعدادی,17
خردل,17
اصلأ,17
۲۲,17
میدن.,17
اسفنج,17
ذوقم,17
مون,17
پرت,17
خامه‌اش,17
داشته.,17
مشهود,17
کنین.,17
می‌شه,17
پوشش,17
البالو,17
الانم,17
روى,17
چیکار,17
۳-,17
جویی,17
میبود,17
چیه؟,17
مقابل,17
دنت,17
حین,17
قلمکار,17
سمبوسه,17
محتوا,17
بادوم,17
نمیخواستم,17
شخصه,17
گردد,17
خون,17
گلها,17
خوندم,17
زعفرون,17
نخرید,17
محسوس,17
بودیم،,17
اینسری,17
سعادت,17
نداشت!!!,17
تاخییر,17
رستوران.,17
خوردیم.,17
داشتن.,17
گم,17
زودفود,17
می‌کردم,17
ژله,17
+,17
آغشته,17
هدیه,17
شد!!!,16
پنیر،,16
نابود,16
افتضاح!,16
قبل.,16
ke,16
کارش,16
خییلی,16
مهمانم,16
ضرر,16
بیمارستان,16
ماهیچه,16
زیاد.,16
نستله,16
شفارش,16
اسفنجی,16
بگم.,16
کیفیتو,16
کیفیتشو,16
اندازه‌ای,16
زباله,16
۱۴,16
اندکی,16
شده!!!,16
خونده,16
نبوده.,16
زغال,16
آیا,16
نمایید,16
میخواستیم,16
شدنش,16
بسته‌ای,16
افتصاح,16
نوعی,16
۷۰۰,16
نبودیم.,16
شایدم,16
ساعتو,16
قدیما,16
میشن,16
ژامبونش,16
خودت,16
تاخیر.,16
ترک,16
قطع,16
بسته‌های,16
تصاویر,16
معمولی،,16
بشه!,16
برداشته,16
ذائقه,16
فایده,16
اعلامی,16
پپسی,16
اقتصادی,16
بقیه‌ی,16
رخ,16
ناراحتم,16
ابروم,16
کاپ,16
برج,16
بموقع,16
اطلاعات,16
زیبا,16
هست!,16
میده،,16
بخار,16
نعناع,16
نفرستادین,16
ببینم,16
سفارشمو,16
نمیارزید,16
۱۷,16
تکه‌ای,16
بود!!!!!,16
ایندفه,16
فلفلی,16
بک,16
٤٠,16
گره,16
پیچیده,16
قیمت‌های,16
همینطوری,16
بخدا,16
یخی,16
فیش,16
مشخصات,16
آورد.,16
فندقی,16
دادن،,16
باشه!,16
bud,16
فرمایید,16
ارزونتر,16
فرم,16
کشید،,16
مواقع,16
روزی,16
نیفتاده,16
گرون‌تر,16
مهمتر,16
می‌کرد,16
…در,16
نبود!!,16
جان,16
همه‌اش,16
فود.,16
میکنن.,16
باشین,16
کهنه،,16
توو,16
یخچالی,16
روال,16
دیدیم,16
اینکارو,16
مشتری‌ها,16
توضیحاتی,16
ریختم.,16
کویین,16
فقط.,16
اه,16
موردی,16
کردن!,16
حجمی,16
میکردین,16
میفرسته,16
گرما,16
حروم,16
شوکه,16
کد,16
لغو,16
پا,16
بکشه,16
متاسفانه،,16
سخته,16
من،,16
میخوردیم,16
حبوبات,16
اولم,16
سفت،,16
آباد,16
جعبه‌ها,15
کلش,15
هالوپ-ن-,15
حقیقتا,15
بااینکه,15
میشه!,15
شوید,15
حداکثر,15
همکاران,15
محسوسی,15
(که,15
میبینم,15
منجمد,15
نمیکرد,15
ایکاش,15
معمولى,15
جعبه.,15
اینی,15
ناگت,15
شکری,15
فریز,15
شباهت,15
یادم,15
ازون,15
میگفتن,15
سنگگ,15
میفرستن.,15
چیش,15
بزنین,15
ندادند,15
خوشایند,15
باشن.,15
نحوی,15
نظیر,15
مثه,15
نباشه.,15
بعدا,15
کجای,15
ارزون‌تر,15
نون.,15
درود,15
توى,15
پرورده,15
برتولی,15
سولدوش,15
پایان,15
کردنش,15
تقسیم,15
سالهاست,15
یود,15
ادعا,15
ادبی,15
میذارید,15
شیرینى‌ها,15
سوپریم,15
نوار,15
میان,15
نبودند.,15
سوپش,15
بدین.,15
قاسمی,15
توانایی,15
کیفی,15
میکردید,15
نبودن.,15
ساندیچ,15
میکردیم,15
خرج,15
کینوا,15
کوبیده‌اش,15
فدای,15
خامه‌ی,15
یکسان,15
وضعیه,15
نتونست,15
نمیدن,15
ارزشی,15
بریم,15
مشما,15
تبلیغات,15
دوستم,15
عالی.,15
نقدی,15
نشدم,15
نمی‌شه,15
میخوان,15
امریکایی,15
نمی‌شود,15
آزار,15
معرفی,15
برچسب,15
بروکلی,15
عدسی,15
پلاس,15
۶۰۰۰,15
نمیشود,15
ترکیبی,15
میزد.,15
عوضش,15
حذفش,15
پیتزا‌های,15
بویی,15
بگه,15
آوره,15
نمونده,15
پیکشون,15
چاشنی,15
بیارید,15
داشتید,15
میخریدم,15
اسپری,15
گرمای,15
بفرسته,15
لقمه‌ای,15
میشد،,15
هاست,15
نیستین,15
آلمانی,15
زبون,15
واژگون,15
بگیری,15
افتاد,15
میرزاقاسمی,15
غذاهایی,15
مهلت,15
اصطلاح,15
طعم،,15
دادیم.,15
داشت!!!,15
گرفتیم.,15
نیستم.,15
"بود,",14
مدتها,14
نامناسب،,14
فرستادین.,14
میکند,14
گاهی,14
نمیشه،,14
اونوقت,14
بوکا,14
بیارن.,14
کرمدار,14
میگیریم,14
بریزه,14
متعجب,14
پیک.,14
مطرح,14
زیاده.,14
ناخوشایندی,14
۴۰۰,14
مادر,14
بقیشو,14
فودپارتی,14
میکنی,14
بیام,14
اسانس,14
نمیخرم,14
نظری,14
رو‌,14
قضاوت,14
کشیدم,14
اسانسور,14
نزدیکه,14
مناسفانه,14
شکم,14
چى,14
بانش,14
الکل,14
جاهایی,14
میکنند.,14
الی,14
زیره,14
میرفتم,14
۱-۵,14
…!,14
کارت,14
مدت‌ها,14
قیمتشم,14
اصلاااا,14
